datetime,video_type,video_id,clip_start,clip_end,status,title,artist,performer,comment
2020-06-09T22:01+09:00,YOUTUBE,OsocHv-2IJc,3055.9,3374.5,0,青春の瞬き,"椎名林檎,栗山千明",星街すいせい,
2020-06-09T22:01+09:00,YOUTUBE,OsocHv-2IJc,3384.4,3607.0,0,丸の内サディスティック,椎名林檎,星街すいせい,
2020-06-13T01:01+09:00,YOUTUBE,U84Pn69RIy0,74.3,313.7,0,深昏睡,春野,星街すいせい,
2020-06-13T01:01+09:00,YOUTUBE,U84Pn69RIy0,411.2,671.2,0,翡翠のまち,メル,星街すいせい,
2020-06-13T01:01+09:00,YOUTUBE,U84Pn69RIy0,744.0,987.8,0,記憶の水槽,こんにちは谷田さん,星街すいせい,
2020-06-13T01:01+09:00,YOUTUBE,U84Pn69RIy0,1028.3,1276.2,0,余所事,におP,星街すいせい,
2020-06-13T01:01+09:00,YOUTUBE,U84Pn69RIy0,1333.1,1586.6,0,Tómur,におP,星街すいせい,
2020-06-13T01:01+09:00,YOUTUBE,U84Pn69RIy0,1650.0,1953.6,0,solitude,向日葵紅蓮,星街すいせい,
2020-06-13T01:01+09:00,YOUTUBE,U84Pn69RIy0,2006.7,2322.0,0,You and beautiful world,ゆよゆっぺ,星街すいせい,
2020-06-13T01:01+09:00,YOUTUBE,U84Pn69RIy0,2370.8,2634.8,0,そらのサカナ,ぽわぽわP,星街すいせい,
2020-06-13T01:01+09:00,YOUTUBE,U84Pn69RIy0,2687.6,3004.9,0,S・K・Y,ライブP,星街すいせい,
2020-06-15T20:00+09:00,YOUTUBE,H1D_xTnXvSE,283.6,509.4,0,行くぜっ!怪盗少女,ももいろクローバー,星街すいせい,
2020-06-15T20:00+09:00,YOUTUBE,H1D_xTnXvSE,588.2,889.0,0,アイスクリーム シンドローム,スキマスイッチ,星街すいせい,
2020-06-15T20:00+09:00,YOUTUBE,H1D_xTnXvSE,980.3,1223.0,0,めざせポケモンマスター,松本梨香,星街すいせい,
2020-06-15T20:00+09:00,YOUTUBE,H1D_xTnXvSE,1334.2,1605.0,0,メリッサ,ポルノグラフィティ,星街すいせい,
2020-06-15T20:00+09:00,YOUTUBE,H1D_xTnXvSE,1700.0,1933.0,0,シャルル,バルーン,星街すいせい,
2020-06-15T20:00+09:00,YOUTUBE,H1D_xTnXvSE,2007.9,2256.0,0,花に亡霊,ヨルシカ,星街すいせい,
2020-06-15T20:00+09:00,YOUTUBE,H1D_xTnXvSE,2339.8,2650.7,0,ノーザンクロス,シェリル・ノーム,星街すいせい,
2020-06-15T20:00+09:00,YOUTUBE,H1D_xTnXvSE,2741.9,2964.6,0,UNION,OxT,星街すいせい,
2020-06-15T20:00+09:00,YOUTUBE,H1D_xTnXvSE,3031.2,3282.0,0,シュガーソングとビターステップ,UNISON SQUARE GARDEN,星街すいせい,
2020-06-15T21:27+09:00,BILIBILI,BV1zg4y1q7Z7,350.6,599.1,0,again,YUI,星街すいせい,
2020-06-15T21:27+09:00,BILIBILI,BV1zg4y1q7Z7,645.6,914.0,0,雨とカプチーノ,ヨルシカ,星街すいせい,
2020-06-15T21:27+09:00,BILIBILI,BV1zg4y1q7Z7,967.3,1269.8,0,Kiss & Cry,宇多田ヒカル,星街すいせい,
2020-06-15T21:27+09:00,BILIBILI,BV1zg4y1q7Z7,1302.7,1558.2,0,"NO, Thank You!",秋山澪,星街すいせい,
2020-06-15T21:27+09:00,BILIBILI,BV1zg4y1q7Z7,1610.4,1920.3,0,ノーザンクロス,シェリル・ノーム,星街すいせい,
2020-06-15T21:27+09:00,BILIBILI,BV1zg4y1q7Z7,1986.7,2303.9,0,Pretender,Official髭男dism,星街すいせい,
2020-06-15T21:27+09:00,BILIBILI,BV1zg4y1q7Z7,2371.9,2621.5,0,だから僕は音楽を辞めた,ヨルシカ,星街すいせい,
2020-06-15T21:27+09:00,BILIBILI,BV1zg4y1q7Z7,2666.2,2894.2,0,深い森,Do As Infinity,星街すいせい,
2020-06-15T21:27+09:00,BILIBILI,BV1zg4y1q7Z7,2952.1,3190.0,0,光のロック,サンボマスター,星街すいせい,
2020-06-15T21:27+09:00,BILIBILI,BV1zg4y1q7Z7,3327.5,3445.2,0,Pieces,星街すいせい,星街すいせい,
2020-06-17T18:57+09:00,YOUTUBE,KKwm8FQmHPw,165.8,418.8,0,天球、彗星は夜を跨いで,星街すいせい,星街すいせい,
2020-06-17T18:57+09:00,YOUTUBE,KKwm8FQmHPw,1800.0,2054.5,0,夢をのぞいたら,THE IDOLM@STER CINDERELLA GIRLS!!,"星街すいせい,もこ田めめめ,花鋏キョウ",
2020-06-17T18:57+09:00,YOUTUBE,KKwm8FQmHPw,2074.7,2312.0,0,∀NSWER,"早坂美玲,森久保乃々,星輝子","星街すいせい,もこ田めめめ,花鋏キョウ",
2020-06-17T18:57+09:00,YOUTUBE,KKwm8FQmHPw,2330.5,2596.5,0,"夏色えがおで1,2,Jump!",μ's,"星街すいせい,もこ田めめめ,花鋏キョウ",
2020-06-17T18:57+09:00,YOUTUBE,KKwm8FQmHPw,2614.4,2849.7,0,Mermaid festa vol.1,μ's,"星街すいせい,もこ田めめめ,花鋏キョウ",
2020-06-17T18:57+09:00,YOUTUBE,KKwm8FQmHPw,2865.6,3133.3,0,雨とカプチーノ,ヨルシカ,"星街すいせい,もこ田めめめ,花鋏キョウ",
2020-06-17T18:57+09:00,YOUTUBE,KKwm8FQmHPw,3152.5,3397.8,0,夜に駆ける,YOASOBI,"星街すいせい,もこ田めめめ,花鋏キョウ",
2020-06-17T18:57+09:00,YOUTUBE,KKwm8FQmHPw,3912.8,4115.9,0,群青日和,東京事変,星街すいせい,
2020-06-17T18:57+09:00,YOUTUBE,KKwm8FQmHPw,5338.8,5540.5,0,星街すいせいのMUSIC SPACEテーマソング,星街すいせい,"星街すいせい,もこ田めめめ,花鋏キョウ",
2020-06-17T18:57+09:00,YOUTUBE,KKwm8FQmHPw,5558.2,5818.2,0,NEXT COLOR PLANET,星街すいせい,"星街すいせい,もこ田めめめ,花鋏キョウ",
2020-06-17T18:57+09:00,YOUTUBE,KKwm8FQmHPw,5835.1,6076.1,0,FuwaMoko→LIFE!,もこ田めめめ,"星街すいせい,もこ田めめめ,花鋏キョウ",
2020-06-17T18:57+09:00,YOUTUBE,KKwm8FQmHPw,6086.7,6278.2,0,蒼に躊躇う,花鋏キョウ,"星街すいせい,もこ田めめめ,花鋏キョウ",
2020-06-20T20:58+09:00,YOUTUBE,APN3rNzfNnw,1517.4,1856.8,0,君の知らない物語,supercell,"夏色まつり,星街すいせい",
2020-06-21T17:21+09:00,YOUTUBE,Larp5AeS1n0,,,0,いただきます,ひま食堂,"星街すいせい,ひま食堂","YOUTUBE,ADPxcfOTlbE,182.7,405.6"
2020-06-22T17:10+09:00,TWITTER,1274978034576048129,,,1,それがあなたの幸せとしても,Heavenz,星街すいせい,
2020-06-25T18:47+09:00,TWITTER,1276089611052171264,,,1,紅蓮華,LiSA,星街すいせい,
2020-06-25T20:57+09:00,BILIBILI,BV1iV411k7jw,730.0,954.3,0,乱舞のメロディ,シド,星街すいせい,
2020-06-25T20:57+09:00,BILIBILI,BV1iV411k7jw,1438.1,1466.3,1,ルンがピカッと光ったら,ワルキューレ,星街すいせい,
2020-06-25T20:57+09:00,BILIBILI,BV1iV411k7jw,1476.8,1838.2,0,風は予告なく吹く,ワルキューレ,星街すいせい,
2020-06-25T20:57+09:00,BILIBILI,BV1iV411k7jw,3014.8,3250.5,0,シルエット,KANA-BOON,星街すいせい,
2020-06-25T20:57+09:00,BILIBILI,BV1iV411k7jw,3328.5,3583.3,0,"NO, Thank You!",秋山澪,星街すいせい,
2020-06-26T19:26+09:00,TWITTER,1276461774083026944,,,1,UNSTOPPABLE,RAISE A SUILEN,星街すいせい,
2020-06-28T17:07+09:00,YOUTUBE,0QCwa98NVq4,,,0,NEXT COLOR PLANET,星街すいせい,"星街すいせい,ひま食堂","YOUTUBE,jhwu-sYItZo,420.5,689.5"
2020-06-28T17:14+09:00,YOUTUBE,RjGLbR6t1uw,,,0,小さな恋のうた,MONGOL800,"星街すいせい,ひま食堂","YOUTUBE,XKxZHfC_zj4,102.4,389.3"
2020-06-28T17:20+09:00,YOUTUBE,ePzIAlfHkso,,,0,光るなら,Goose house,"星街すいせい,ひま食堂","YOUTUBE,XKxZHfC_zj4,426.2,681.4"
2020-06-28T22:00+09:00,YOUTUBE,HkMXq08WlJo,,,0,シャンパーニュ・デイ,ナナホシ管弦楽団,星街すいせい,
2020-06-29T22:01+09:00,YOUTUBE,N4Op5gpV2AU,134.2,380.7,0,思想犯,ヨルシカ,星街すいせい,
2020-06-29T22:01+09:00,YOUTUBE,N4Op5gpV2AU,575.1,790.5,0,春ひさぎ,ヨルシカ,星街すいせい,
2020-06-29T22:01+09:00,YOUTUBE,N4Op5gpV2AU,804.5,1072.9,0,雨とカプチーノ,ヨルシカ,星街すいせい,
2020-06-29T22:01+09:00,YOUTUBE,N4Op5gpV2AU,1156.9,1410.5,0,秒針を噛む,ずっと真夜中でいいのに。,星街すいせい,
2020-06-29T22:01+09:00,YOUTUBE,N4Op5gpV2AU,1439.9,1665.4,0,乱舞のメロディ,シド,星街すいせい,
2020-06-29T22:01+09:00,YOUTUBE,N4Op5gpV2AU,1750.5,2043.4,0,餞の鳥,D/Zeal,星街すいせい,
2020-07-05T17:15+09:00,YOUTUBE,ljWfJ9lwdRE,,,0,僕たちはまだ世界を知らない,燦鳥ノム,"星街すいせい,燦鳥ノム","YOUTUBE,qmh1spBstcE,52.2,368.2"
2020-07-05T17:21+09:00,YOUTUBE,SiMWIUJKmLI,,,0,to U,Salyu,"星街すいせい,燦鳥ノム","YOUTUBE,qmh1spBstcE,438.6,702.8"
2020-07-07T19:30+09:00,YOUTUBE,Ur0K2WA67jw,,,0,Alice in N.Y.,teamOS,"ときのそら,星街すいせい,宝鐘マリン,不知火フレア,天音かなた",
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,404.4,534.1,1,A DECLARATION OF ×××,RAISE A SUILEN,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,639.7,743.1,1,Tryst of Stars,fine,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,804.3,835.3,1,トウキョウト・ロック・シティ,えこまる,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,859.3,953.5,1,トウキョウト・ロック・シティ,えこまる,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,1061.2,1145.0,1,アディショナルメモリー,じん,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,1189.5,1276.4,1,夕映えプレゼント,CINDERELLA PROJECT,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,1331.4,1334.7,1,ハーモニクス,D/Zeal,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,1343.3,1351.6,1,ハーモニクス,D/Zeal,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,1368.1,1460.6,1,ハーモニクス,D/Zeal,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,1466.9,1482.0,1,ハーモニクス,D/Zeal,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,1541.9,1616.7,1,純・アモーレ・愛,紫京院ひびき,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,1663.6,1670.9,1,ワルキューレがとまらない,ワルキューレ,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,1711.7,1786.9,1,aLIEz,SawanoHiroyuki[nZk],星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,1844.5,1858.6,1,V.I.P,シド,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,1865.9,1993.4,1,花の唄,Aimer,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,2048.7,2128.9,1,鏡面の波,YURiKA,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,2183.1,2249.2,1,FairyTaleじゃいられない,Fairy Stars,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,2298.0,2301.3,1,一番の宝物,Lia,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,2339.4,2349.8,1,言って。,ヨルシカ,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,2389.4,2457.5,1,アスター,はるまきごはん,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,2533.1,2658.0,1,対象a,anNina,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,2690.2,2780.9,1,コンプレックス・イマージュ,彩音,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,2800.1,2836.4,1,吉原ラメント,亜沙,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,2848.3,2918.5,1,grilletto,GARNiDELiA,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-08T23:01+09:00,YOUTUBE,clXusKnSBY0,,,,,,星街すいせい,
2020-07-12T17:09+09:00,YOUTUBE,_TZeYwMRJas,,,0,明日への手紙,手嶌葵,"星街すいせい,燦鳥ノム","YOUTUBE,3p1VvC89r2s,543.0,833.8"
2020-07-12T17:20+09:00,YOUTUBE,1uQmxfAL6IM,,,0,I LOVE YOU,クリス・ハート,"星街すいせい,燦鳥ノム","YOUTUBE,izfIMMf9H34,343.6,657.6"
2020-07-17T20:00+09:00,YOUTUBE,a9EZ2KFTbYM,,,0,アライブファクター,"如月千早,最上静香","朝ノ瑠璃,星街すいせい",
